PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT
J,"Tomic, S; Ivkovic, TK; Perisa, MM; Dunderovic, D; Milentijevic, MJ; Opric, S; Mitrovic, S; Jovanic, I; Popovska, S; Bachurska, S; Tashkova, D; Kalchev, K; Vuckovic, L; Avirovic, M; Babarovic, E; Balja, MP; Tomasovic, C; Rajc, J; Zagorac, I; Orsolic, D; Ceprnja, T",,,,"Tomic, Snjezana; Ivkovic, Tatjana Kapicl; Perisa, Marija Milkovic; Dunderovic, Dusko; Milentijevic, Maja Jovicic; Opric, Svetlana; Mitrovic, Slobodanka; Jovanic, Irena; Popovska, Savelina; Bachurska, Svitlana; Tashkova, Desislava; Kalchev, Kalin; Vuckovic, Ljiljana; Avirovic, Manuela; Babarovic, Emina; Balja, Melita Peric; Tomasovic, Cedna; Rajc, Jasmina; Zagorac, Irena; Orsolic, Davor; Ceprnja, Toni",,,,,,,,,,,,,,,,,"[Tomic, Snjezana; Ceprnja, Toni] Univ Hosp Ctr Split, Dept Pathol & Cytol, Split, Croatia; [Tomic, Snjezana; Ceprnja, Toni] Univ Split, Sch Med, Dept Pathol, Split, Croatia; [Ivkovic, Tatjana Kapicl] Univ Novi Sad, Med Fac, Novi Sad, Serbia; [Ivkovic, Tatjana Kapicl] Oncol Inst Vojvodina, Novi Sad, Serbia; [Perisa, Marija Milkovic] Univ Hosp Ctr Zagreb, Dept Pathol & Cytol, Zagreb, Croatia; [Perisa, Marija Milkovic] Univ Zagreb, Sch Med, Dept Pathol, Zagreb, Croatia; [Dunderovic, Dusko] Univ Belgrade, Inst Pathol, Fac Med, Belgrade, Serbia; [Milentijevic, Maja Jovicic] Univ Nis, Med Fac, Nish, Serbia; [Milentijevic, Maja Jovicic] Univ Clin Ctr Nis, Nish, Serbia; [Opric, Svetlana] Univ Hosp Med Ctr Bezanijska kosa, Belgrade, Serbia; [Opric, Svetlana] Univ Business Acad Novi Sad, Fac Dent Pancevo, Novi Sad, Serbia; [Mitrovic, Slobodanka] Univ Kragujevac, Fac Med Sci, Dept Pathol, Kragujevac, Serbia; [Jovanic, Irena] Inst Oncol & Radiol Serbia, Dept Pathol, Belgrade, Serbia; [Popovska, Savelina] Med Univ Pleven, Pleven, Bulgaria; [Bachurska, Svitlana] USBALO, Dept Gen & Clin Pathol, Sofia, Bulgaria; [Tashkova, Desislava] Complex Oncol Ctr, Dept Pathol, Plovdiv, Bulgaria; [Kalchev, Kalin] Sveta Marina Univ Hosp, Varna, Bulgaria; [Vuckovic, Ljiljana] Univ Montenegro, Fac Med, Podgorica, Montenegro; [Avirovic, Manuela; Babarovic, Emina] Univ Hosp Rijeka, Dept Pathol, Rijeka, Croatia; [Avirovic, Manuela; Babarovic, Emina] Univ Rijeka, Sch Med, Rijeka, Croatia; Clin Hosp Sister Mercy, Dept Pathol, Zagreb, Croatia; [Tomasovic, Cedna] Clin Hosp Dubrava, Dept Pathol, Zagreb, Croatia; [Rajc, Jasmina; Zagorac, Irena] Osijek Univ Hosp, Dept Pathol & Forens Med, Osijek, Croatia; [Rajc, Jasmina; Zagorac, Irena] Josip Juraj Strossmayer Univ Osijek, Fac Med Osijek, Osijek, Croatia; [Orsolic, Davor] Rudjer Boskovic Inst, Lab Machine Learning & Knowledge Representat, Zagreb, Croatia",University of Split; University of Split; University of Novi Sad; University of Zagreb; University of Zagreb Hospital; University of Zagreb; University of Belgrade; University of Nis; University of Nis; University of Belgrade; University of Novi Sad; University of Kragujevac; Institute for Oncology & Radiology of Serbia (IORS); University of Belgrade; Medical University Pleven; Medical University Varna; University of Montenegro; University of Rijeka; University of Rijeka; University of Zagreb; University of JJ Strossmayer Osijek; Rudjer Boskovic Institute,"Ceprnja, T (corresponding author), Univ Hosp Ctr Split, Dept Pathol & Cytol, Split, Croatia.; Ceprnja, T (corresponding author), Univ Split, Sch Med, Dept Pathol, Split, Croatia.",ctomasov@kbd.hr; toni.ceprnja@mefst.hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001526615600013
J,"Georgieva, A; Eftimov, M; Stefanova, N; Tzaneva, M; Denev, P; Valcheva-Kuzmanova, S",,,,"Georgieva, Antoaneta; Eftimov, Miroslav; Stefanova, Nadezhda; Tzaneva, Maria; Denev, Petko; Valcheva-Kuzmanova, Stefka",,,,,,,,,,,,,,,,,"[Georgieva, Antoaneta; Eftimov, Miroslav; Valcheva-Kuzmanova, Stefka] Med Univ Varna, Dept Pharmacol & Clin Pharmacol & Therapeut, Varna 9002, Bulgaria; [Stefanova, Nadezhda; Tzaneva, Maria] Med Univ Varna, Fac Med, Dept Gen & Clin Pathol Forens Med & Deontol, Varna 9002, Bulgaria; [Denev, Petko] Bulgarian Acad Sci, Inst Organ Chem Ctr Phytochemistry, Lab Biolog Act Subst, Plovdiv 1113, Bulgaria",Medical University Varna; Medical University Varna; Bulgarian Academy of Sciences,"Georgieva, A; Valcheva-Kuzmanova, S (corresponding author), Med Univ Varna, Dept Pharmacol & Clin Pharmacol & Therapeut, Varna 9002, Bulgaria.",antoaneta.georgieva@mu-varna.bg; miroslav.eftimov@mu-varna.bg; nadejda.stefanova@mu-varna.bg; mtzaneva@hotmail.com; petko.denev@orgchm.bas.bg; stefka.kuzmanova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001579935500001
J,"Sarno, A; Massera, RT; Cardarelli, P; Marshall, N; Bosmans, H; Bliznakova, K",,,,"Sarno, Antonio; Massera, Rodrigo T.; Cardarelli, Paolo; Marshall, Nicholas; Bosmans, Hilde; Bliznakova, Kristina",,,,,,,,,,,,,,,,,"[Sarno, Antonio] Univ Milan, Dept Phys A Pontremoli, Milan, Italy; [Sarno, Antonio] INFN sez Milano, Milan, Italy; [Massera, Rodrigo T.; Marshall, Nicholas; Bosmans, Hilde] Katholieke Univ Leuven, Dept Imaging & Pathol, Div Med Phys & Qual Assessment, Leuven, Belgium; [Cardarelli, Paolo] INFN Sez Ferrara, Via Saragat 1, I-44122 Ferrara, Italy; [Marshall, Nicholas; Bosmans, Hilde] Univ Hosp Gasthuisberg, Dept Radiol, Herestr 49, B-3000 Leuven, Belgium; [Bliznakova, Kristina] Med Univ Varna, Dept Med Equipment Elect & Informat Technol Health, Varna, Bulgaria",University of Milan; Istituto Nazionale di Fisica Nucleare (INFN); KU Leuven; Istituto Nazionale di Fisica Nucleare (INFN); KU Leuven; University Hospital Leuven; Medical University Varna,"Massera, RT (corresponding author), Katholieke Univ Leuven, Dept Imaging & Pathol, Div Med Phys & Qual Assessment, Leuven, Belgium.",rodrigo.trevisanmassera@kuleuven.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001532745400001
J,"Nikolova, S; Small, E; Sesay, B",,,,"Nikolova, Silviya; Small, Eusebius; Sesay, Benjamin",,,,,,,,,,,,,,,,,"[Nikolova, Silviya] Med Univ Varna, Dept Social Med & Healthcare Org, Varna 9000, Bulgaria; [Small, Eusebius; Sesay, Benjamin] Univ Texas Arlington, Sch Social Work, Arlington, TX 76019 USA",Medical University Varna; University of Texas System; University of Texas Arlington,"Nikolova, S (corresponding author), Med Univ Varna, Dept Social Med & Healthcare Org, Varna 9000, Bulgaria.",silviya.p.nikolova@mu-varna.bg; esmall@uta.edu; bjs8015@mavs.uta.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001581065200001
J,"Patrusheva, OS; Ilyina, IV; Salakhutdinov, NF; Dragomanova, ST; Volcho, KP",,,,"Patrusheva, Oksana S.; Ilyina, Irina V.; Salakhutdinov, Nariman F.; Dragomanova, Stela T.; Volcho, Konstantin P.",,,,,,,,,,,,,,,,,"[Patrusheva, Oksana S.; Ilyina, Irina V.; Salakhutdinov, Nariman F.; Volcho, Konstantin P.] Novosibirsk Inst Organ Chem, Dept Med Chem, Lavrentjev Av 9, Novosibirsk 630090, Russia; [Dragomanova, Stela T.] Med Univ Prof Dr Paraskev Stoyanov, Dept Pharmacol Toxicol & Pharmacotherapy, Varna 9002, Bulgaria",Russian Academy of Sciences; Siberian Branch of the Russian Academy of Sciences; Vorozhtsov Novosibirsk Institute of Organic Chemistry; Medical University Varna,"Volcho, KP (corresponding author), Novosibirsk Inst Organ Chem, Dept Med Chem, Lavrentjev Av 9, Novosibirsk 630090, Russia.; Dragomanova, ST (corresponding author), Med Univ Prof Dr Paraskev Stoyanov, Dept Pharmacol Toxicol & Pharmacotherapy, Varna 9002, Bulgaria.",bawos@nioch.nsc.ru; ilyina@nioch.nsc.ru; anvar@nioch.nsc.ru; stela.dragomanova@mu-varna.bg; volcho@nioch.nsc.ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001579568000001
J,"Fiore, M; Tonchev, AB; Pancheva, RZ; Yamashima, T; Venditti, S; Ferraguti, G; Terracina, S",,,,"Fiore, Marco; Tonchev, Anton B.; Pancheva, Ruzha Z.; Yamashima, Tetsumori; Venditti, Sabrina; Ferraguti, Giampiero; Terracina, Sergio",,,,,,,,,,,,,,,,,"[Fiore, Marco] Sapienza Univ Rome, Inst Biochem & Cell Biol IBBC, CNR, Dept Sensory Organs, I-00185 Rome, Italy; [Tonchev, Anton B.] Med Univ, Fac Med, Dept Anat & Cell Biol, Varna 9000, Bulgaria; [Tonchev, Anton B.; Pancheva, Ruzha Z.] Med Univ, Project BG RRP 2 004 0009 C02, NutriLect Study Grp, Varna 9000, Bulgaria; [Pancheva, Ruzha Z.] Med Univ, Fac Publ Hlth, Res Inst, Dept Hyg & Epidemiol,Grp Early Childhood Intervent, Varna 9002, Bulgaria; [Yamashima, Tetsumori] Kanazawa Univ, Grad Sch Med Sci, Dept Psychiat & Behav Sci, Kanazawa 9208641, Japan; [Venditti, Sabrina] Sapienza Univ Rome, Dept Biol & Biotechnol Charles Darwin, I-00185 Rome, Italy; [Ferraguti, Giampiero; Terracina, Sergio] Sapienza Univ Rome, Dept Expt Med, I-00185 Rome, Italy",Sapienza University Rome; Consiglio Nazionale delle Ricerche (CNR); Istituto di Biochimica e Biologia Cellulare (IBBC-CNR); Medical University Varna; Medical University Varna; Medical University Varna; Kanazawa University; Sapienza University Rome; Sapienza University Rome,"Fiore, M (corresponding author), Sapienza Univ Rome, Inst Biochem & Cell Biol IBBC, CNR, Dept Sensory Organs, I-00185 Rome, Italy.",marco.fiore@cnr.it; anton.tonchev@mu-varna.bg; sabrina.venditti@uniroma1.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001526372900001
J,"Hauer, AC; Sultan, M; Darma, A; Altamimi, E; Serban, DE; Assa, A; Franco, CPS; de Ridder, L; Wilson, DC; Afzal, NA; Bronsky, J; Georgieva, M; Aloi, M; Urbonas, V; Navas-López, VM; Medina, JR; Turner, D; Amil-Dias, J",,,,"Hauer, Almuthe Christine; Sultan, Mutaz; Darma, Andy; Altamimi, Eyad; Serban, Daniela Elena; Assa, Amit; Franco, Claudia Patricia Sanchez; de Ridder, Lissy; Wilson, David C.; Afzal, Nadeem Ahmad; Bronsky, Jiri; Georgieva, Miglena; Aloi, Marina; Urbonas, Vaidotas; Navas-Lopez, Victor Manuel; Medina, Juan Rivera; Turner, Dan; Amil-Dias, Jorge",,,,,,,,,,,,,,,,,"[Hauer, Almuthe Christine] Med Univ Graz, Educ Ctr Paediat Gastroenterol Hepatol & Nutr, Dept Pediat & Adolescent Med, Auenbruggerpl 34-2, A-8036 Graz, Austria; [Sultan, Mutaz] Al Quds Univ, Med Sch, Jerusalem, Palestine; [Darma, Andy] Dr Soetomo Gen Acad Hosp, Dept Child Hlth, Surabaya, Indonesia; [Altamimi, Eyad] Jordan Univ Sci & Technol, Fac Med, Pediat Dept, Pediat Gastroenterol, Irbid, Jordan; [Serban, Daniela Elena] Iuliu Hatieganu Univ Med & Pharm, Emergency Clin Hosp Children, Dept Pediat 2, Cluj Napoca, Romania; [Assa, Amit] Hebrew Univ Jerusalem, Shaare Zedek Med Ctr, Juliet Keidan Inst Pediat Gastroenterol Hepatol &, Jerusalem, Israel; [Franco, Claudia Patricia Sanchez] Hospedal Cardioinfantil Fdn, Bogota, Colombia; [Franco, Claudia Patricia Sanchez] Abbott Nutr, Bogota, Colombia; [de Ridder, Lissy] Sophia Childrens Hosp Erasmus MC, Dept Pediat Gastroenterol, Rotterdam, Netherlands; [Wilson, David C.] Univ Edinburgh, Pediat Gastroenterol, Child Life & Hlth, Edinburgh, Scotland; [Afzal, Nadeem Ahmad] Southampton Childrens Hosp, Southampton, England; [Bronsky, Jiri] Univ Hosp Motol, Dept Pediat, Paediat Gastroenterol Unit, Prague, Czech Republic; [Georgieva, Miglena] Univ Hosp St Marina, Pediat Clin 2, Varna, Bulgaria; [Aloi, Marina] Univ Milan, Osped Maggiore Policlin Milano, Fdn IRCCS Ca Granda, Pediat Gastroenterol & Cyst Fibrosis Unit,Dept Pa, Milan, Italy; [Urbonas, Vaidotas] Vilnius Univ, Med Fac, Clin Childrens Dis, Vilnius, Lithuania; [Navas-Lopez, Victor Manuel] Hosp Reg Univ Malaga, Pediat Gastroenterol & Nutr Unit, Malaga, Spain; [Medina, Juan Rivera] INSN Inst Nacl Salud, Serv Gastroenterol Hepatol & Nutr, Lima, Peru; [Turner, Dan] Hebrew Univ Jerusalem, Juliet Keidan Inst Pediat Gastroenterol, Shaare Zedek Med Ctr, Eisenberg R&D Author, Jerusalem, Israel; [Amil-Dias, Jorge] Hosp Lusiadas, Paediat Gastroenterol, Porto, Portugal",Medical University of Graz; Al-Quds University; Jordan University of Science & Technology; Iuliu Hatieganu University of Medicine & Pharmacy; Hebrew University of Jerusalem; Shaare Zedek Medical Center; Erasmus University Rotterdam; Erasmus MC; University of Edinburgh; Motol University Hospital; Medical University Varna; IRCCS Ca Granda Ospedale Maggiore Policlinico; University of Milan; Vilnius University; Hebrew University of Jerusalem; Shaare Zedek Medical Center,"Hauer, AC (corresponding author), Med Univ Graz, Educ Ctr Paediat Gastroenterol Hepatol & Nutr, Dept Pediat & Adolescent Med, Auenbruggerpl 34-2, A-8036 Graz, Austria.",almuthe.hauer@medunigraz.at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001523677200001
J,"Shuftan, N; Dayan, M; Scobie, S; Wee, B; Dimova, A; Atanasova, E; Murauskiene, L; Gandré, C; Or, Z; Augusto, GF; Habicht, T; Köhler, K; Kahur, K; Axelsson, B; Kroneman, M; de Jong, J; de Veer, A; Bemelmans, W; Pereira, C; Aggarwal, A; Davies, J; van Ginneken, E; Panteli, D",,,,"Shuftan, Nathan; Dayan, Mark; Scobie, Sarah; Wee, Bee; Dimova, Antoniya; Atanasova, Elka; Murauskiene, Liubove; Gandre, Coralie; Or, Zeynep; Augusto, Goncalo Figueiredo; Habicht, Triin; Kohler, Kristina; Kahur, Kristiina; Axelsson, Bertil; Kroneman, Madelon; de Jong, Judith; de Veer, Anke; Bemelmans, Wanda; Pereira, Chantal; Aggarwal, Ajay; Davies, Joanna; van Ginneken, Ewout; Panteli, Dimitra",,,,,,,,,,,,,,,,,"[Shuftan, Nathan] Tech Univ Berlin, Dept Healthcare Management, H 80,Str 17 Juni 135, D-10623 Berlin, Germany; [Dayan, Mark; Scobie, Sarah] Nuffield Trust, 59 New Cavendish St, London W1G 7LP, England; [Wee, Bee] Univ Oxford, Nuffield Dept Med, Old Rd Campus, Oxford OX3 7BN, England; [Dimova, Antoniya; Atanasova, Elka] Med Univ Varna, 55 Marin Drinov Str, Varna 9002, Bulgaria; [Murauskiene, Liubove] Vilnius Univ, Inst Hlth Sci, Fac Med, Dept Publ Hlth, M K Ciurlionio G 21-27, LT-03101 Vilnius, Lithuania; [Gandre, Coralie; Or, Zeynep] Inst Res & Informat Hlth Econ IRDES, 21-23 Rue Ardennes, F-75019 Paris, France; [Augusto, Goncalo Figueiredo] NOVA Univ Lisbon, Comprehens Hlth Res Ctr, Publ Hlth Res Ctr, NOVA Natl Sch Publ Hlth,CHRC, Rua Junqueira, 100, P-1349008 Lisbon, Portugal; [Habicht, Triin] WHO Barcelona Off Hlth Syst Financing, St Pau Art Nouveau Site La Merce Pavil, St Antoni Maria Claret 167, Barcelona 08025, Spain; [Kohler, Kristina] WHO Country Off, Paldiski Rd 81, EE-10617 Tallinn, Estonia; [Kahur, Kristiina] HC Management Consulting Ltd, Tallinn, Estonia; [Axelsson, Bertil] Univ Hosp Umea, Dept Radiat Sci, S-90737 Umea, Sweden; [Kroneman, Madelon; de Jong, Judith; de Veer, Anke; Bemelmans, Wanda] Nivel Netherlands Inst Hlth Serv Res, Otterstr 118, NL-3513 CR Utrecht, Netherlands; [Pereira, Chantal] Netherlands Comprehens Care Org IKNL, Godebaldkwartier 419, NL-3511 DT Utrecht, Netherlands; [Aggarwal, Ajay] Kings Coll London, Guys Campus, London SE1 1UL, England; [Davies, Joanna] Georges Univ Hosp NHS Fdn Trust, Blackshaw Rd, London SW17 0QT, England; [Shuftan, Nathan; van Ginneken, Ewout; Panteli, Dimitra] WHO European Ctr Hlth Policy, Eurostat Off 07C020, European Observ Hlth Syst & Pol, Pl Victor Horta-Victor Hortaplein 40-10, B-1060 Brussels, Belgium",Technical University of Berlin; University of Oxford; Medical University Varna; Vilnius University; Universidade Nova de Lisboa; Umea University; Umea University Hospital; Netherlands Institute for Health Services Research; University of London; King's College London,"Shuftan, N (corresponding author), Tech Univ Berlin, Dept Healthcare Management, H 80,Str 17 Juni 135, D-10623 Berlin, Germany.; Shuftan, N (corresponding author), WHO European Ctr Hlth Policy, Eurostat Off 07C020, European Observ Hlth Syst & Pol, Pl Victor Horta-Victor Hortaplein 40-10, B-1060 Brussels, Belgium.",nathan.shuftan@tu-berlin.de; Mark.Dayan@nuffieldtrust.org.uk; sarah.scobie@nuffieldtrust.org.uk; bee.wee@ouh.nhs.uk; ant_dimova@abv.bg; elka1105@yahoo.com; murauskiene@mtvc.lt; gandre@irdes.fr; Or@irdes.fr; figueiredo.augusto@ensp.unl.pt; triinhab@gmail.com; kohlerk@who.int; kkahur@hcmc.ee; bertil.axelsson@regionjh.se; M.Kroneman@nivel.nl; J.deJong@nivel.nl; ankedeveer@outlook.com; wanda.bemelmans@rivm.nl; Chantal.pereira@iknl.nl; ajay.aggarwal@kcl.ac.uk; Joanna.Davies@stgeorges.nhs.uk; vanginnekene@obs.who.int; pantelid@obs.who.int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001523986500002
J,"Litwin, A; Le Thi, TG; El-Lababidi, N; Kindermann, A; Pancheva, R; Gerasimidis, K; Goncalves, CC; Escobar, PC; Niseteo, T; Ikrath, K; Koletzko, S; Quality Of Care Network",,,,"Litwin, Anna; Le Thi, Thu Giang; El-Lababidi, Nabil; Kindermann, Angelika; Pancheva, Rouzha; Gerasimidis, Konstantinos; Goncalves, Cristina Campos; Escobar, Paula Crespo; Niseteo, Tena; Ikrath, Katharina; Koletzko, Sibylle; Quality Of Care Network",,,,,,,,,,,,,,,,,"[Litwin, Anna; Le Thi, Thu Giang; Koletzko, Sibylle] Ludwig Maximilians Univ Munchen, LMU Univ Hosp Munich, Dr von Hauner Childrens Hosp, Dept Pediat,Div Pediat Gastroenterol & Hepatol, D-80337 Munich, Germany; [Le Thi, Thu Giang] Ludwig Maximilians Univ Munchen, LMU Univ Hosp Munich, Dr von Hauner Childrens Hosp, Stiftung Kindergesundheit, Munich, Germany; [El-Lababidi, Nabil] Charles Univ Prague, Fac Med 1, Dept Pediat & Inherited Metab Disorders, Prague, Czech Republic; [El-Lababidi, Nabil] Gen Univ Hosp, Prague, Czech Republic; [Kindermann, Angelika] Emma Childrens Hosp, Dept Pediat Gastroenterol Hepatol & Nutr, Amsterdam UMC, Amsterdam, Netherlands; [Pancheva, Rouzha] Prof Paraskev Stoyanov Med Univ, Fac Publ Hlth, Dept Hyg & Epidemiol, Varna, Bulgaria; [Gerasimidis, Konstantinos] Univ Glasgow, Sch Med, Human Nutr, Glasgow, Scotland; [Goncalves, Cristina Campos] Cent Lisbon Univ Hosp Ctr, Lisbon, Portugal; [Escobar, Paula Crespo] Miguel de Cervantes European Univ UEMC, Dept Hlth Sci, iHeALTH Strateg Res Grp, Valladolid, Spain; [Escobar, Paula Crespo] Hosp Recoletas Campo Grande, Unit Nutr & Obes, Valladolid, Spain; [Niseteo, Tena] Childrens Hosp Zagreb, Referral Ctr Pediat Gastroenterol & Nutr, Zagreb, Croatia; [Ikrath, Katharina] European Soc Paediat Gastroenterol Hepatol & Nutr, Geneva, Switzerland; [Koletzko, Sibylle] Univ Warmia & Mazury, Sch Med, Coll Med, Dept Pediat Gastroenterol & Nutr, Olsztyn, Poland",University of Munich; University of Munich; Charles University Prague; General University Hospital Prague; General University Hospital Prague; Emma Children's Hospital; University of Amsterdam; Medical University Varna; University of Glasgow; University of Zagreb; University of Zagreb Hospital; University of Warmia & Mazury,"Koletzko, S (corresponding author), Ludwig Maximilians Univ Munchen, LMU Univ Hosp Munich, Dr von Hauner Childrens Hosp, Dept Pediat,Div Pediat Gastroenterol & Hepatol, D-80337 Munich, Germany.",sibylle.koletzko@med.uni-muenchen.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001523264800001
J,"Yahya, D; Stoyanova, M; Hachmeriyan, M; Levkova, M",,,,"Yahya, Dinnar; Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya",,,,,,,,,,,,,,,,,"[Yahya, Dinnar; Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya] Med Univ Varna, Fac Med, Dept Med Genet, Hristo Smirnenski Blvd 1, Varna 9010, Bulgaria; [Yahya, Dinnar; Stoyanova, Milena; Hachmeriyan, Mari; Levkova, Mariya] UMHAT Sv Marina, Lab Med Genet, Varna, Bulgaria",Medical University Varna; Medical University Varna,"Yahya, D (corresponding author), Med Univ Varna, Fac Med, Dept Med Genet, Hristo Smirnenski Blvd 1, Varna 9010, Bulgaria.; Yahya, D (corresponding author), UMHAT Sv Marina, Lab Med Genet, Varna, Bulgaria.",yahyadinnar@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001523081400001
J,"Cherneva, D; Mihalev, K; Iliev, I; Agova, N; Yaneva, G; Dimitrova, T; Georgieva, S",,,,"Cherneva, Djeni; Mihalev, Kaloyan; Iliev, Ivelin; Agova, Nadya; Yaneva, Galina; Dimitrova, Tsonka; Georgieva, Svetlana",,,,,,,,,,,,,,,,,"[Cherneva, Djeni; Yaneva, Galina; Dimitrova, Tsonka] Med Univ Varna, Fac Pharm, Dept Biol, Varna 9000, Bulgaria; [Mihalev, Kaloyan; Iliev, Ivelin; Agova, Nadya; Georgieva, Svetlana] Med Univ Varna, Fac Pharm, Dept Pharmaceut Chem, Varna 9000, Bulgaria",Medical University Varna; Medical University Varna,"Iliev, I (corresponding author), Med Univ Varna, Fac Pharm, Dept Pharmaceut Chem, Varna 9000, Bulgaria.",djeni_cherneva@abv.bg; kaloyan.mihalev@mu-varna.bg; ivelin.iliev@mu-varna.bg; nadya.agova@mu-varna.bg; galina.yaneva@mu-varna.bg; tsonka.dimitrova@mu-varna.bg; svetlana.georgieva@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001526215000001
J,"Iliev, I; Agova, N; Georgieva, S",,,,"Iliev, Ivelin; Agova, Nadya; Georgieva, Svetlana",,,,,,,,,,,,,,,,,"[Iliev, Ivelin; Agova, Nadya; Georgieva, Svetlana] Med Univ Varna, Dept Pharmaceut Chem, Fac Pharm, 84 Tsar Osvoboditel Blvd, Varna, Bulgaria",Medical University Varna,"Iliev, I (corresponding author), Med Univ Varna, Dept Pharmaceut Chem, Fac Pharm, 84 Tsar Osvoboditel Blvd, Varna, Bulgaria.",ivelin.iliev@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001649792500001
J,"Ivanova, N; Ivanov, S; Dikova, T",,,,"Ivanova, Nikoleta; Ivanov, Stoyan; Dikova, Tsanka",,,,,,,,,,,,,,,,,"[Ivanova, Nikoleta] Med Univ, Fac Pharm, Dept Biol, 84 Tsar Osvoboditel Str, Varna 9000, Bulgaria; [Ivanov, Stoyan] Med Univ Varna, Fac Med, Dept Orthoped & Traumatol, Varna, Bulgaria; [Dikova, Tsanka] Med Univ Varna, Fac Dent Med, Dept Dent Mat Sci & Prosthet Dent Med, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Ivanova, N (corresponding author), Med Univ, Fac Pharm, Dept Biol, 84 Tsar Osvoboditel Str, Varna 9000, Bulgaria.",nikoleta.ivanova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001583843400001
J,"Lazarov, B",,,,"Lazarov, Boyan",,,,,,,,,,,,,,,,,"[Lazarov, Boyan] Med Univ Varna, Fac Med, Dept Urol, Clin Urol,MHAT Sveta Anna Varna, Varna, Bulgaria",Medical University Varna,"Lazarov, B (corresponding author), Med Univ Varna, Multiprofile Hosp Act Treatment Sveta Anna Varna, Dept Urol, Clin Urol, 100 Tzar Osvoboditel Blvd, Varna 9000, Bulgaria.",boyanlazarov@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001583843400003
J,"Zanev, A; Neykova, M",,,,"Zanev, Atanas; Neykova, Mirela",,,,,,,,,,,,,,,,,"[Zanev, Atanas; Neykova, Mirela] Med Univ, Dept Anesthesiol Emergency & Intens Care Med, Varna, Bulgaria; [Zanev, Atanas; Neykova, Mirela] Univ Hosp St Marina Varna, Clin Anesthesiol & Intens Care, Varna, Bulgaria",Medical University Varna; Medical University Varna,"Zanev, A (corresponding author), 1 Hr Smirnenski Blvd, Varna 9010, Bulgaria.",naskozanev@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001574796600003
J,"Boncheva, P; Vankova, D",,,,"Boncheva, Petya; Vankova, Desislava",,,,,,,,,,,,,,,,,"[Boncheva, Petya; Vankova, Desislava] Med Univ Varna, Fac Publ Hlth, Dept Social Med & Healthcare Org, 55 Marin Drinov Str, Varna 9002, Bulgaria",Medical University Varna,"Boncheva, P (corresponding author), Med Univ Varna, Fac Publ Hlth, Dept Social Med & Healthcare Org, 55 Marin Drinov Str, Varna 9002, Bulgaria.",boncheva.petia@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001574796600006
